# px[AU]    py[AU]    vx[m/s]    vy[m/s]
8.249450562249297707e-12 0.000000000000000000e+00 0.000000000000000000e+00
2.474848211039284058e-11 -4.666417896004892702e-14 0.000000000000000000e+00
4.949698644133952307e-11 -1.866598338117523692e-13 0.000000000000000000e+00
8.249461667087885798e-11 -4.666561701660256332e-13 0.000000000000000000e+00
1.237407871843311759e-10 -9.333230921945426707e-13 0.000000000000000000e+00
1.732346735922425345e-10 -1.633329991682817756e-12 0.000000000000000000e+00
2.309752126911356280e-10 -2.613344536252983266e-12 0.000000000000000000e+00
2.969611024293289725e-10 -3.920031456754456219e-12 0.000000000000000000e+00
3.711908018778367689e-10 -5.600051333820823135e-12 0.000000000000000000e+00
4.536625312063617179e-10 -7.700059383591430099e-12 0.000000000000000000e+00
5.443742716643951838e-10 -1.026670424259630003e-11 0.000000000000000000e+00
6.433237655674378644e-10 -1.334662675180318971e-11 0.000000000000000000e+00
7.505085162883547200e-10 -1.698645873982574025e-11 0.000000000000000000e+00
8.659257882538798250e-10 -2.123282180529187285e-11 0.000000000000000000e+00
9.895726069462857218e-10 -2.613232609837175934e-11 0.000000000000000000e+00
1.121445758910232786e-09 -3.173156910146487966e-11 0.000000000000000000e+00
1.261541791764814736e-09 -3.807713440904591738e-11 0.000000000000000000e+00
1.409857014220816924e-09 -4.521559050666940610e-11 0.000000000000000000e+00
1.566387496103203249e-09 -5.319348954913325598e-11 0.000000000000000000e+00
1.731129068378851308e-09 -6.205736613780164177e-11 0.000000000000000000e+00
1.904077323189549669e-09 -7.185373609708764985e-11 0.000000000000000000e+00
2.085227613890281032e-09 -8.262909525009676990e-11 0.000000000000000000e+00
2.274575055092802854e-09 -9.442991819343218770e-11 0.000000000000000000e+00
2.472114522714551513e-09 -1.073026570711632102e-10 0.000000000000000000e+00
2.677840654032884055e-09 -1.212937403479585549e-10 0.000000000000000000e+00
2.891747847744680691e-09 -1.364495715813862934e-10 0.000000000000000000e+00
3.113830264031326454e-09 -1.528165281933824270e-10 0.000000000000000000e+00
3.344081824629093514e-09 -1.704409602408911955e-10 0.000000000000000000e+00
3.582496212904945667e-09 -1.893691891856790462e-10 0.000000000000000000e+00
3.829066873937786076e-09 -2.096475066633256095e-10 0.000000000000000000e+00
4.083787014605167728e-09 -2.313221732513955327e-10 0.000000000000000000e+00
4.346649603675495942e-09 -2.544394172367939649e-10 0.000000000000000000e+00
4.617647371905737425e-09 -2.790454333823103443e-10 0.000000000000000000e+00
4.896772812144663582e-09 -3.051863816923544182e-10 0.000000000000000000e+00
5.184018179441652892e-09 -3.329083861778899755e-10 0.000000000000000000e+00
5.479375491161068472e-09 -3.622575336205694963e-10 0.000000000000000000e+00
5.782836527102247254e-09 -3.932798723360775262e-10 0.000000000000000000e+00
6.094392829625118102e-09 -4.260214109366865229e-10 0.000000000000000000e+00
6.414035703781468769e-09 -4.605281170930322057e-10 0.000000000000000000e+00
6.741756217451898875e-09 -4.968459162951148200e-10 0.000000000000000000e+00
7.077545201488479612e-09 -5.350206906125327773e-10 0.000000000000000000e+00
7.421393249863144160e-09 -5.750982774539567885e-10 0.000000000000000000e+00
7.773290719821834445e-09 -6.171244683258506429e-10 0.000000000000000000e+00
8.133227732044438164e-09 -6.611450075904492818e-10 0.000000000000000000e+00
8.501194170810535103e-09 -7.072055912229987174e-10 0.000000000000000000e+00
8.877179684170990790e-09 -7.553518655682719613e-10 0.000000000000000000e+00
9.261173684125413208e-09 -8.056294260963645824e-10 0.000000000000000000e+00
9.653165346805500685e-09 -8.580838161577840594e-10 0.000000000000000000e+00
1.005314361266433721e-08 -9.127605257378421300e-10 0.000000000000000000e+00
1.046109718667161204e-08 -9.697049902103582024e-10 0.000000000000000000e+00
1.087701453851485782e-08 -1.028962589090689338e-09 0.000000000000000000e+00
1.130088390280666597e-08 -1.090578644788094767e-09 0.000000000000000000e+00
1.173269327929798016e-08 -1.154598421357449414e-09 0.000000000000000000e+00
1.217243043309743981e-08 -1.221067123250316876e-09 0.000000000000000000e+00
1.262008289489683640e-08 -1.290029894065397358e-09 0.000000000000000000e+00
1.307563796120270588e-08 -1.361531815298362260e-09 0.000000000000000000e+00
1.353908269457409179e-08 -1.435617905091089259e-09 0.000000000000000000e+00
1.401040392386649904e-08 -1.512333116980316097e-09 0.000000000000000000e+00
1.448958824448208293e-08 -1.591722338645721953e-09 0.000000000000000000e+00
1.497662201862609005e-08 -1.673830390657458122e-09 0.000000000000000000e+00
1.547149137556961220e-08 -1.758702025223140201e-09 0.000000000000000000e+00
1.597418221191865336e-08 -1.846381924934320806e-09 0.000000000000000000e+00
1.648468019188955267e-08 -1.936914701512458736e-09 0.000000000000000000e+00
1.700297074759082312e-08 -2.030344894554402178e-09 0.000000000000000000e+00
1.752903907931137765e-08 -2.126716970277406826e-09 0.000000000000000000e+00
1.806287015581526680e-08 -2.226075320263704007e-09 0.000000000000000000e+00
1.860444871464285853e-08 -2.328464260204642824e-09 0.000000000000000000e+00
1.915375926241856925e-08 -2.433928028644420758e-09 0.000000000000000000e+00
1.971078607516517258e-08 -2.542510785723429647e-09 0.000000000000000000e+00
2.027551319862466934e-08 -2.654256611921234804e-09 0.000000000000000000e+00
2.084792444858582791e-08 -2.769209506799208783e-09 0.000000000000000000e+00
2.142800341121834867e-08 -2.887413387742843792e-09 0.000000000000000000e+00
2.201573344341376493e-08 -3.008912088703766733e-09 0.000000000000000000e+00
2.261109767313305739e-08 -3.133749358941478375e-09 0.000000000000000000e+00
